model_id,item_id,correct
gpt-4-1,66e946fbb78e263c565b17e3,0.0
gpt-4-1-mini,66e946fbb78e263c565b17e3,0.0
gpt-4-1-nano,66e946fbb78e263c565b17e3,0.0
gpt-5-4-mini,66e946fbb78e263c565b17e3,0.0
gpt-5-4-nano,66e946fbb78e263c565b17e3,0.0
gpt-5-nano,66e946fbb78e263c565b17e3,0.0
gpt-4o-mini,66e946fbb78e263c565b17e3,0.0
claude-opus-4-7,66e946fbb78e263c565b17e3,1.0
claude-sonnet-4-6,66e946fbb78e263c565b17e3,0.0
claude-haiku-4-5,66e946fbb78e263c565b17e3,0.0
claude-opus-4-6,66e946fbb78e263c565b17e3,0.0
claude-sonnet-4-5,66e946fbb78e263c565b17e3,0.0
claude-opus-4-5,66e946fbb78e263c565b17e3,0.0
gemini-3-5-flash,66e946fbb78e263c565b17e3,1.0
gemini-3-1-flash-lite,66e946fbb78e263c565b17e3,0.0
gemini-2-5-pro,66e946fbb78e263c565b17e3,1.0
gemini-2-5-flash,66e946fbb78e263c565b17e3,0.0
gemini-2-5-flash-lite,66e946fbb78e263c565b17e3,0.0
deepseek-v3,66e946fbb78e263c565b17e3,0.0
deepseek-v4-flash,66e946fbb78e263c565b17e3,0.0
deepseek-v4-pro,66e946fbb78e263c565b17e3,0.0
o3-mini,66e949664ea2c791558f8620,1.0
o4-mini,66e949664ea2c791558f8620,1.0
deepseek-r1,66e949664ea2c791558f8620,
gpt-4o-2024-11-20,66e949664ea2c791558f8620,0.0
gpt-5-mini,66e949664ea2c791558f8620,1.0
gpt-4-1,66e949664ea2c791558f8620,0.0
gpt-4-1-mini,66e949664ea2c791558f8620,0.0
gpt-4-1-nano,66e949664ea2c791558f8620,0.0
gpt-5-4-mini,66e949664ea2c791558f8620,1.0
gpt-5-4-nano,66e949664ea2c791558f8620,1.0
gpt-5-nano,66e949664ea2c791558f8620,0.0
gpt-4o-mini,66e949664ea2c791558f8620,0.0
claude-opus-4-7,66e949664ea2c791558f8620,1.0
claude-sonnet-4-6,66e949664ea2c791558f8620,1.0
claude-haiku-4-5,66e949664ea2c791558f8620,0.0
claude-opus-4-6,66e949664ea2c791558f8620,1.0
claude-sonnet-4-5,66e949664ea2c791558f8620,0.0
claude-opus-4-5,66e949664ea2c791558f8620,0.0
gemini-3-5-flash,66e949664ea2c791558f8620,1.0
gemini-3-1-flash-lite,66e949664ea2c791558f8620,0.0
gemini-2-5-pro,66e949664ea2c791558f8620,1.0
gemini-2-5-flash,66e949664ea2c791558f8620,0.0
gemini-2-5-flash-lite,66e949664ea2c791558f8620,0.0
deepseek-v3,66e949664ea2c791558f8620,0.0
deepseek-v4-flash,66e949664ea2c791558f8620,
deepseek-v4-pro,66e949664ea2c791558f8620,
o3-mini,66e97fd756455f341c7849c3,0.0
o4-mini,66e97fd756455f341c7849c3,0.0
deepseek-r1,66e97fd756455f341c7849c3,1.0
gpt-4o-2024-11-20,66e97fd756455f341c7849c3,0.0
gpt-5-mini,66e97fd756455f341c7849c3,0.0
gpt-4-1,66e97fd756455f341c7849c3,0.0
gpt-4-1-mini,66e97fd756455f341c7849c3,0.0
gpt-4-1-nano,66e97fd756455f341c7849c3,0.0
gpt-5-4-mini,66e97fd756455f341c7849c3,0.0
gpt-5-4-nano,66e97fd756455f341c7849c3,0.0
gpt-5-nano,66e97fd756455f341c7849c3,0.0
gpt-4o-mini,66e97fd756455f341c7849c3,0.0
claude-opus-4-7,66e97fd756455f341c7849c3,0.0
claude-sonnet-4-6,66e97fd756455f341c7849c3,1.0
claude-haiku-4-5,66e97fd756455f341c7849c3,0.0
claude-opus-4-6,66e97fd756455f341c7849c3,0.0
claude-sonnet-4-5,66e97fd756455f341c7849c3,1.0
claude-opus-4-5,66e97fd756455f341c7849c3,0.0
gemini-3-5-flash,66e97fd756455f341c7849c3,1.0
gemini-3-1-flash-lite,66e97fd756455f341c7849c3,1.0
gemini-2-5-pro,66e97fd756455f341c7849c3,0.0
gemini-2-5-flash,66e97fd756455f341c7849c3,0.0
gemini-2-5-flash-lite,66e97fd756455f341c7849c3,0.0
deepseek-v3,66e97fd756455f341c7849c3,0.0
deepseek-v4-flash,66e97fd756455f341c7849c3,1.0
deepseek-v4-pro,66e97fd756455f341c7849c3,1.0
o3-mini,66e991ec2dad0e536fb92ece,0.0
o4-mini,66e991ec2dad0e536fb92ece,0.0
deepseek-r1,66e991ec2dad0e536fb92ece,1.0
gpt-4o-2024-11-20,66e991ec2dad0e536fb92ece,0.0
gpt-5-mini,66e991ec2dad0e536fb92ece,0.0
gpt-4-1,66e991ec2dad0e536fb92ece,0.0
gpt-4-1-mini,66e991ec2dad0e536fb92ece,0.0
gpt-4-1-nano,66e991ec2dad0e536fb92ece,0.0
gpt-5-4-mini,66e991ec2dad0e536fb92ece,1.0
gpt-5-4-nano,66e991ec2dad0e536fb92ece,0.0
gpt-5-nano,66e991ec2dad0e536fb92ece,0.0
gpt-4o-mini,66e991ec2dad0e536fb92ece,0.0
claude-opus-4-7,66e991ec2dad0e536fb92ece,0.0
claude-sonnet-4-6,66e991ec2dad0e536fb92ece,1.0
claude-haiku-4-5,66e991ec2dad0e536fb92ece,1.0
claude-opus-4-6,66e991ec2dad0e536fb92ece,0.0
claude-sonnet-4-5,66e991ec2dad0e536fb92ece,0.0
claude-opus-4-5,66e991ec2dad0e536fb92ece,0.0
gemini-3-5-flash,66e991ec2dad0e536fb92ece,1.0
gemini-3-1-flash-lite,66e991ec2dad0e536fb92ece,1.0
gemini-2-5-pro,66e991ec2dad0e536fb92ece,0.0
gemini-2-5-flash,66e991ec2dad0e536fb92ece,0.0
gemini-2-5-flash-lite,66e991ec2dad0e536fb92ece,0.0
deepseek-v3,66e991ec2dad0e536fb92ece,0.0
deepseek-v4-flash,66e991ec2dad0e536fb92ece,0.0
deepseek-v4-pro,66e991ec2dad0e536fb92ece,1.0
o3-mini,66e9a39f2dad0e536fb92efa,1.0
o4-mini,66e9a39f2dad0e536fb92efa,0.0
deepseek-r1,66e9a39f2dad0e536fb92efa,1.0
gpt-4o-2024-11-20,66e9a39f2dad0e536fb92efa,0.0
gpt-5-mini,66e9a39f2dad0e536fb92efa,1.0
gpt-4-1,66e9a39f2dad0e536fb92efa,0.0
gpt-4-1-mini,66e9a39f2dad0e536fb92efa,1.0
gpt-4-1-nano,66e9a39f2dad0e536fb92efa,1.0
gpt-5-4-mini,66e9a39f2dad0e536fb92efa,1.0
gpt-5-4-nano,66e9a39f2dad0e536fb92efa,1.0
gpt-5-nano,66e9a39f2dad0e536fb92efa,0.0
gpt-4o-mini,66e9a39f2dad0e536fb92efa,1.0
claude-opus-4-7,66e9a39f2dad0e536fb92efa,1.0
claude-sonnet-4-6,66e9a39f2dad0e536fb92efa,0.0
claude-haiku-4-5,66e9a39f2dad0e536fb92efa,0.0
claude-opus-4-6,66e9a39f2dad0e536fb92efa,0.0
claude-sonnet-4-5,66e9a39f2dad0e536fb92efa,0.0
claude-opus-4-5,66e9a39f2dad0e536fb92efa,0.0
gemini-3-5-flash,66e9a39f2dad0e536fb92efa,1.0
gemini-3-1-flash-lite,66e9a39f2dad0e536fb92efa,0.0
gemini-2-5-pro,66e9a39f2dad0e536fb92efa,
gemini-2-5-flash,66e9a39f2dad0e536fb92efa,0.0
gemini-2-5-flash-lite,66e9a39f2dad0e536fb92efa,0.0
deepseek-v3,66e9a39f2dad0e536fb92efa,0.0
deepseek-v4-flash,66e9a39f2dad0e536fb92efa,0.0
deepseek-v4-pro,66e9a39f2dad0e536fb92efa,
o3-mini,66e9b2899cf8fcf41599246f,0.0
o4-mini,66e9b2899cf8fcf41599246f,0.0
deepseek-r1,66e9b2899cf8fcf41599246f,
gpt-4o-2024-11-20,66e9b2899cf8fcf41599246f,0.0
gpt-5-mini,66e9b2899cf8fcf41599246f,0.0
gpt-4-1,66e9b2899cf8fcf41599246f,0.0
gpt-4-1-mini,66e9b2899cf8fcf41599246f,0.0
gpt-4-1-nano,66e9b2899cf8fcf41599246f,0.0
gpt-5-4-mini,66e9b2899cf8fcf41599246f,0.0
gpt-5-4-nano,66e9b2899cf8fcf41599246f,0.0
gpt-5-nano,66e9b2899cf8fcf41599246f,0.0
gpt-4o-mini,66e9b2899cf8fcf41599246f,0.0
claude-opus-4-7,66e9b2899cf8fcf41599246f,0.0
claude-sonnet-4-6,66e9b2899cf8fcf41599246f,1.0
claude-haiku-4-5,66e9b2899cf8fcf41599246f,1.0
claude-opus-4-6,66e9b2899cf8fcf41599246f,1.0
claude-sonnet-4-5,66e9b2899cf8fcf41599246f,1.0
claude-opus-4-5,66e9b2899cf8fcf41599246f,1.0
gemini-3-5-flash,66e9b2899cf8fcf41599246f,1.0
gemini-3-1-flash-lite,66e9b2899cf8fcf41599246f,0.0
gemini-2-5-pro,66e9b2899cf8fcf41599246f,1.0
gemini-2-5-flash,66e9b2899cf8fcf41599246f,1.0
gemini-2-5-flash-lite,66e9b2899cf8fcf41599246f,0.0
deepseek-v3,66e9b2899cf8fcf41599246f,0.0
deepseek-v4-flash,66e9b2899cf8fcf41599246f,1.0
deepseek-v4-pro,66e9b2899cf8fcf41599246f,1.0
o3-mini,66ea12d21684c1846037a28d,0.0
o4-mini,66ea12d21684c1846037a28d,0.0
deepseek-r1,66ea12d21684c1846037a28d,
gpt-4o-2024-11-20,66ea12d21684c1846037a28d,0.0
gpt-5-mini,66ea12d21684c1846037a28d,0.0
gpt-4-1,66ea12d21684c1846037a28d,0.0
gpt-4-1-mini,66ea12d21684c1846037a28d,0.0
gpt-4-1-nano,66ea12d21684c1846037a28d,0.0
gpt-5-4-mini,66ea12d21684c1846037a28d,0.0
gpt-5-4-nano,66ea12d21684c1846037a28d,0.0
gpt-5-nano,66ea12d21684c1846037a28d,0.0
gpt-4o-mini,66ea12d21684c1846037a28d,0.0
claude-opus-4-7,66ea12d21684c1846037a28d,1.0
claude-sonnet-4-6,66ea12d21684c1846037a28d,0.0
claude-haiku-4-5,66ea12d21684c1846037a28d,0.0
claude-opus-4-6,66ea12d21684c1846037a28d,0.0
claude-sonnet-4-5,66ea12d21684c1846037a28d,0.0
claude-opus-4-5,66ea12d21684c1846037a28d,1.0
gemini-3-5-flash,66ea12d21684c1846037a28d,0.0
gemini-3-1-flash-lite,66ea12d21684c1846037a28d,0.0
gemini-2-5-pro,66ea12d21684c1846037a28d,0.0
gemini-2-5-flash,66ea12d21684c1846037a28d,0.0
gemini-2-5-flash-lite,66ea12d21684c1846037a28d,0.0
deepseek-v3,66ea12d21684c1846037a28d,0.0
deepseek-v4-flash,66ea12d21684c1846037a28d,0.0
deepseek-v4-pro,66ea12d21684c1846037a28d,
o3-mini,66ea1dd348eb93c2aef1c735,0.0
o4-mini,66ea1dd348eb93c2aef1c735,0.0
deepseek-r1,66ea1dd348eb93c2aef1c735,0.0
gpt-4o-2024-11-20,66ea1dd348eb93c2aef1c735,0.0
gpt-5-mini,66ea1dd348eb93c2aef1c735,0.0
gpt-4-1,66ea1dd348eb93c2aef1c735,0.0
gpt-4-1-mini,66ea1dd348eb93c2aef1c735,0.0
gpt-4-1-nano,66ea1dd348eb93c2aef1c735,0.0
gpt-5-4-mini,66ea1dd348eb93c2aef1c735,0.0
gpt-5-4-nano,66ea1dd348eb93c2aef1c735,0.0
gpt-5-nano,66ea1dd348eb93c2aef1c735,0.0
gpt-4o-mini,66ea1dd348eb93c2aef1c735,0.0
claude-opus-4-7,66ea1dd348eb93c2aef1c735,0.0
claude-sonnet-4-6,66ea1dd348eb93c2aef1c735,0.0
claude-haiku-4-5,66ea1dd348eb93c2aef1c735,0.0
claude-opus-4-6,66ea1dd348eb93c2aef1c735,1.0
claude-sonnet-4-5,66ea1dd348eb93c2aef1c735,0.0
claude-opus-4-5,66ea1dd348eb93c2aef1c735,0.0
gemini-3-5-flash,66ea1dd348eb93c2aef1c735,1.0
gemini-3-1-flash-lite,66ea1dd348eb93c2aef1c735,0.0
gemini-2-5-pro,66ea1dd348eb93c2aef1c735,
gemini-2-5-flash,66ea1dd348eb93c2aef1c735,0.0
gemini-2-5-flash-lite,66ea1dd348eb93c2aef1c735,0.0
deepseek-v3,66ea1dd348eb93c2aef1c735,0.0
deepseek-v4-flash,66ea1dd348eb93c2aef1c735,0.0
deepseek-v4-pro,66ea1dd348eb93c2aef1c735,0.0
o3-mini,66ea260280667dae8de4a8ec,0.0
o4-mini,66ea260280667dae8de4a8ec,0.0
deepseek-r1,66ea260280667dae8de4a8ec,0.0
gpt-4o-2024-11-20,66ea260280667dae8de4a8ec,0.0
gpt-5-mini,66ea260280667dae8de4a8ec,0.0
gpt-4-1,66ea260280667dae8de4a8ec,0.0
gpt-4-1-mini,66ea260280667dae8de4a8ec,0.0
gpt-4-1-nano,66ea260280667dae8de4a8ec,0.0
gpt-5-4-mini,66ea260280667dae8de4a8ec,0.0
gpt-5-4-nano,66ea260280667dae8de4a8ec,0.0
gpt-5-nano,66ea260280667dae8de4a8ec,0.0
gpt-4o-mini,66ea260280667dae8de4a8ec,0.0
claude-opus-4-7,66ea260280667dae8de4a8ec,1.0
claude-sonnet-4-6,66ea260280667dae8de4a8ec,0.0
claude-haiku-4-5,66ea260280667dae8de4a8ec,1.0
claude-opus-4-6,66ea260280667dae8de4a8ec,1.0
claude-sonnet-4-5,66ea260280667dae8de4a8ec,1.0
claude-opus-4-5,66ea260280667dae8de4a8ec,1.0
gemini-3-5-flash,66ea260280667dae8de4a8ec,1.0
gemini-3-1-flash-lite,66ea260280667dae8de4a8ec,0.0
gemini-2-5-pro,66ea260280667dae8de4a8ec,0.0
gemini-2-5-flash,66ea260280667dae8de4a8ec,0.0
gemini-2-5-flash-lite,66ea260280667dae8de4a8ec,0.0
deepseek-v3,66ea260280667dae8de4a8ec,0.0
deepseek-v4-flash,66ea260280667dae8de4a8ec,0.0
deepseek-v4-pro,66ea260280667dae8de4a8ec,0.0
o3-mini,66ea29ab7131229007ccbd9d,0.0
o4-mini,66ea29ab7131229007ccbd9d,0.0
deepseek-r1,66ea29ab7131229007ccbd9d,0.0
gpt-4o-2024-11-20,66ea29ab7131229007ccbd9d,0.0
gpt-5-mini,66ea29ab7131229007ccbd9d,0.0
gpt-4-1,66ea29ab7131229007ccbd9d,0.0
gpt-4-1-mini,66ea29ab7131229007ccbd9d,0.0
gpt-4-1-nano,66ea29ab7131229007ccbd9d,0.0
gpt-5-4-mini,66ea29ab7131229007ccbd9d,1.0
gpt-5-4-nano,66ea29ab7131229007ccbd9d,0.0
gpt-5-nano,66ea29ab7131229007ccbd9d,0.0
gpt-4o-mini,66ea29ab7131229007ccbd9d,0.0
claude-opus-4-7,66ea29ab7131229007ccbd9d,1.0
claude-sonnet-4-6,66ea29ab7131229007ccbd9d,0.0
claude-haiku-4-5,66ea29ab7131229007ccbd9d,0.0
claude-opus-4-6,66ea29ab7131229007ccbd9d,0.0
claude-sonnet-4-5,66ea29ab7131229007ccbd9d,1.0
claude-opus-4-5,66ea29ab7131229007ccbd9d,0.0
gemini-3-5-flash,66ea29ab7131229007ccbd9d,0.0
gemini-3-1-flash-lite,66ea29ab7131229007ccbd9d,0.0
gemini-2-5-pro,66ea29ab7131229007ccbd9d,
gemini-2-5-flash,66ea29ab7131229007ccbd9d,0.0
gemini-2-5-flash-lite,66ea29ab7131229007ccbd9d,0.0
deepseek-v3,66ea29ab7131229007ccbd9d,0.0
deepseek-v4-flash,66ea29ab7131229007ccbd9d,0.0
deepseek-v4-pro,66ea29ab7131229007ccbd9d,0.0
o3-mini,66ea3fb6e2dc97dd61195fe6,0.0
o4-mini,66ea3fb6e2dc97dd61195fe6,0.0
deepseek-r1,66ea3fb6e2dc97dd61195fe6,0.0
gpt-4o-2024-11-20,66ea3fb6e2dc97dd61195fe6,0.0
gpt-5-mini,66ea3fb6e2dc97dd61195fe6,0.0
gpt-4-1,66ea3fb6e2dc97dd61195fe6,0.0
gpt-4-1-mini,66ea3fb6e2dc97dd61195fe6,0.0
gpt-4-1-nano,66ea3fb6e2dc97dd61195fe6,0.0
gpt-5-4-mini,66ea3fb6e2dc97dd61195fe6,0.0
gpt-5-4-nano,66ea3fb6e2dc97dd61195fe6,0.0
gpt-5-nano,66ea3fb6e2dc97dd61195fe6,0.0
gpt-4o-mini,66ea3fb6e2dc97dd61195fe6,0.0
claude-opus-4-7,66ea3fb6e2dc97dd61195fe6,1.0
claude-sonnet-4-6,66ea3fb6e2dc97dd61195fe6,0.0
claude-haiku-4-5,66ea3fb6e2dc97dd61195fe6,0.0
claude-opus-4-6,66ea3fb6e2dc97dd61195fe6,1.0
claude-sonnet-4-5,66ea3fb6e2dc97dd61195fe6,0.0
claude-opus-4-5,66ea3fb6e2dc97dd61195fe6,0.0
gemini-3-5-flash,66ea3fb6e2dc97dd61195fe6,0.0
gemini-3-1-flash-lite,66ea3fb6e2dc97dd61195fe6,0.0
gemini-2-5-pro,66ea3fb6e2dc97dd61195fe6,
gemini-2-5-flash,66ea3fb6e2dc97dd61195fe6,0.0
gemini-2-5-flash-lite,66ea3fb6e2dc97dd61195fe6,0.0
deepseek-v3,66ea3fb6e2dc97dd61195fe6,0.0
deepseek-v4-flash,66ea3fb6e2dc97dd61195fe6,
deepseek-v4-pro,66ea3fb6e2dc97dd61195fe6,0.0
o3-mini,66eaa401c7a3252f0f3fe535,0.0
o4-mini,66eaa401c7a3252f0f3fe535,0.0
deepseek-r1,66eaa401c7a3252f0f3fe535,
gpt-4o-2024-11-20,66eaa401c7a3252f0f3fe535,0.0
gpt-5-mini,66eaa401c7a3252f0f3fe535,1.0
gpt-4-1,66eaa401c7a3252f0f3fe535,0.0
gpt-4-1-mini,66eaa401c7a3252f0f3fe535,0.0
gpt-4-1-nano,66eaa401c7a3252f0f3fe535,0.0
gpt-5-4-mini,66eaa401c7a3252f0f3fe535,0.0
gpt-5-4-nano,66eaa401c7a3252f0f3fe535,0.0
gpt-5-nano,66eaa401c7a3252f0f3fe535,1.0
gpt-4o-mini,66eaa401c7a3252f0f3fe535,0.0
claude-opus-4-7,66eaa401c7a3252f0f3fe535,1.0
claude-sonnet-4-6,66eaa401c7a3252f0f3fe535,1.0
claude-haiku-4-5,66eaa401c7a3252f0f3fe535,0.0
claude-opus-4-6,66eaa401c7a3252f0f3fe535,1.0
claude-sonnet-4-5,66eaa401c7a3252f0f3fe535,0.0
claude-opus-4-5,66eaa401c7a3252f0f3fe535,0.0
gemini-3-5-flash,66eaa401c7a3252f0f3fe535,0.0
gemini-3-1-flash-lite,66eaa401c7a3252f0f3fe535,0.0
gemini-2-5-pro,66eaa401c7a3252f0f3fe535,
gemini-2-5-flash,66eaa401c7a3252f0f3fe535,0.0
gemini-2-5-flash-lite,66eaa401c7a3252f0f3fe535,0.0
deepseek-v3,66eaa401c7a3252f0f3fe535,1.0
deepseek-v4-flash,66eaa401c7a3252f0f3fe535,
deepseek-v4-pro,66eaa401c7a3252f0f3fe535,
o3-mini,66eaa5414a8ccea7bfdf2df5,0.0
o4-mini,66eaa5414a8ccea7bfdf2df5,0.0
deepseek-r1,66eaa5414a8ccea7bfdf2df5,0.0
gpt-4o-2024-11-20,66eaa5414a8ccea7bfdf2df5,0.0
gpt-5-mini,66eaa5414a8ccea7bfdf2df5,0.0
gpt-4-1,66eaa5414a8ccea7bfdf2df5,0.0
gpt-4-1-mini,66eaa5414a8ccea7bfdf2df5,0.0
gpt-4-1-nano,66eaa5414a8ccea7bfdf2df5,0.0
gpt-5-4-mini,66eaa5414a8ccea7bfdf2df5,0.0
gpt-5-4-nano,66eaa5414a8ccea7bfdf2df5,0.0
gpt-5-nano,66eaa5414a8ccea7bfdf2df5,0.0
gpt-4o-mini,66eaa5414a8ccea7bfdf2df5,0.0
claude-opus-4-7,66eaa5414a8ccea7bfdf2df5,0.0
claude-sonnet-4-6,66eaa5414a8ccea7bfdf2df5,0.0
claude-haiku-4-5,66eaa5414a8ccea7bfdf2df5,0.0
claude-opus-4-6,66eaa5414a8ccea7bfdf2df5,0.0
claude-sonnet-4-5,66eaa5414a8ccea7bfdf2df5,0.0
claude-opus-4-5,66eaa5414a8ccea7bfdf2df5,0.0
gemini-3-5-flash,66eaa5414a8ccea7bfdf2df5,0.0
gemini-3-1-flash-lite,66eaa5414a8ccea7bfdf2df5,0.0
gemini-2-5-pro,66eaa5414a8ccea7bfdf2df5,0.0
gemini-2-5-flash,66eaa5414a8ccea7bfdf2df5,0.0
gemini-2-5-flash-lite,66eaa5414a8ccea7bfdf2df5,0.0
deepseek-v3,66eaa5414a8ccea7bfdf2df5,0.0
deepseek-v4-flash,66eaa5414a8ccea7bfdf2df5,0.0
deepseek-v4-pro,66eaa5414a8ccea7bfdf2df5,0.0
o3-mini,66eadaf22b7de7dec0a046bd,1.0
o4-mini,66eadaf22b7de7dec0a046bd,1.0
deepseek-r1,66eadaf22b7de7dec0a046bd,1.0
gpt-4o-2024-11-20,66eadaf22b7de7dec0a046bd,0.0
gpt-5-mini,66eadaf22b7de7dec0a046bd,1.0
gpt-4-1,66eadaf22b7de7dec0a046bd,1.0
gpt-4-1-mini,66eadaf22b7de7dec0a046bd,0.0
gpt-4-1-nano,66eadaf22b7de7dec0a046bd,0.0
gpt-5-4-mini,66eadaf22b7de7dec0a046bd,0.0
gpt-5-4-nano,66eadaf22b7de7dec0a046bd,0.0
gpt-5-nano,66eadaf22b7de7dec0a046bd,1.0
gpt-4o-mini,66eadaf22b7de7dec0a046bd,0.0
claude-opus-4-7,66eadaf22b7de7dec0a046bd,1.0
claude-sonnet-4-6,66eadaf22b7de7dec0a046bd,1.0
claude-haiku-4-5,66eadaf22b7de7dec0a046bd,0.0
claude-opus-4-6,66eadaf22b7de7dec0a046bd,1.0
claude-sonnet-4-5,66eadaf22b7de7dec0a046bd,1.0
claude-opus-4-5,66eadaf22b7de7dec0a046bd,1.0
gemini-3-5-flash,66eadaf22b7de7dec0a046bd,1.0
gemini-3-1-flash-lite,66eadaf22b7de7dec0a046bd,0.0
gemini-2-5-pro,66eadaf22b7de7dec0a046bd,
gemini-2-5-flash,66eadaf22b7de7dec0a046bd,0.0
gemini-2-5-flash-lite,66eadaf22b7de7dec0a046bd,1.0
deepseek-v3,66eadaf22b7de7dec0a046bd,1.0
deepseek-v4-flash,66eadaf22b7de7dec0a046bd,1.0
deepseek-v4-pro,66eadaf22b7de7dec0a046bd,1.0
o3-mini,66eae565b2e7406d498f8cc9,0.0
o4-mini,66eae565b2e7406d498f8cc9,0.0
deepseek-r1,66eae565b2e7406d498f8cc9,
gpt-4o-2024-11-20,66eae565b2e7406d498f8cc9,0.0
gpt-5-mini,66eae565b2e7406d498f8cc9,1.0
gpt-4-1,66eae565b2e7406d498f8cc9,0.0
gpt-4-1-mini,66eae565b2e7406d498f8cc9,0.0
gpt-4-1-nano,66eae565b2e7406d498f8cc9,0.0
gpt-5-4-mini,66eae565b2e7406d498f8cc9,0.0
gpt-5-4-nano,66eae565b2e7406d498f8cc9,0.0
gpt-5-nano,66eae565b2e7406d498f8cc9,0.0
gpt-4o-mini,66eae565b2e7406d498f8cc9,0.0
claude-opus-4-7,66eae565b2e7406d498f8cc9,1.0
claude-sonnet-4-6,66eae565b2e7406d498f8cc9,0.0
claude-haiku-4-5,66eae565b2e7406d498f8cc9,0.0
claude-opus-4-6,66eae565b2e7406d498f8cc9,0.0
claude-sonnet-4-5,66eae565b2e7406d498f8cc9,0.0
claude-opus-4-5,66eae565b2e7406d498f8cc9,0.0
gemini-3-5-flash,66eae565b2e7406d498f8cc9,1.0
gemini-3-1-flash-lite,66eae565b2e7406d498f8cc9,0.0
gemini-2-5-pro,66eae565b2e7406d498f8cc9,
gemini-2-5-flash,66eae565b2e7406d498f8cc9,0.0
gemini-2-5-flash-lite,66eae565b2e7406d498f8cc9,0.0
deepseek-v3,66eae565b2e7406d498f8cc9,0.0
deepseek-v4-flash,66eae565b2e7406d498f8cc9,
deepseek-v4-pro,66eae565b2e7406d498f8cc9,
o3-mini,66eaeaa8afe364e4f477b777,0.0
o4-mini,66eaeaa8afe364e4f477b777,0.0
deepseek-r1,66eaeaa8afe364e4f477b777,0.0
gpt-4o-2024-11-20,66eaeaa8afe364e4f477b777,0.0
gpt-5-mini,66eaeaa8afe364e4f477b777,0.0
gpt-4-1,66eaeaa8afe364e4f477b777,0.0
gpt-4-1-mini,66eaeaa8afe364e4f477b777,0.0
gpt-4-1-nano,66eaeaa8afe364e4f477b777,0.0
gpt-5-4-mini,66eaeaa8afe364e4f477b777,0.0
gpt-5-4-nano,66eaeaa8afe364e4f477b777,0.0
gpt-5-nano,66eaeaa8afe364e4f477b777,0.0
gpt-4o-mini,66eaeaa8afe364e4f477b777,0.0
claude-opus-4-7,66eaeaa8afe364e4f477b777,0.0
claude-sonnet-4-6,66eaeaa8afe364e4f477b777,0.0
claude-haiku-4-5,66eaeaa8afe364e4f477b777,0.0
claude-opus-4-6,66eaeaa8afe364e4f477b777,0.0
claude-sonnet-4-5,66eaeaa8afe364e4f477b777,0.0
claude-opus-4-5,66eaeaa8afe364e4f477b777,0.0
gemini-3-5-flash,66eaeaa8afe364e4f477b777,1.0
gemini-3-1-flash-lite,66eaeaa8afe364e4f477b777,0.0
gemini-2-5-pro,66eaeaa8afe364e4f477b777,
gemini-2-5-flash,66eaeaa8afe364e4f477b777,0.0
gemini-2-5-flash-lite,66eaeaa8afe364e4f477b777,0.0
deepseek-v3,66eaeaa8afe364e4f477b777,0.0
deepseek-v4-flash,66eaeaa8afe364e4f477b777,
deepseek-v4-pro,66eaeaa8afe364e4f477b777,1.0
o3-mini,66eaed874f8d520f598dbf11,0.0
o4-mini,66eaed874f8d520f598dbf11,0.0
deepseek-r1,66eaed874f8d520f598dbf11,
gpt-4o-2024-11-20,66eaed874f8d520f598dbf11,0.0
gpt-5-mini,66eaed874f8d520f598dbf11,0.0
gpt-4-1,66eaed874f8d520f598dbf11,0.0
gpt-4-1-mini,66eaed874f8d520f598dbf11,0.0
gpt-4-1-nano,66eaed874f8d520f598dbf11,0.0
gpt-5-4-mini,66eaed874f8d520f598dbf11,0.0
gpt-5-4-nano,66eaed874f8d520f598dbf11,0.0
gpt-5-nano,66eaed874f8d520f598dbf11,0.0
gpt-4o-mini,66eaed874f8d520f598dbf11,0.0
claude-opus-4-7,66eaed874f8d520f598dbf11,0.0
claude-sonnet-4-6,66eaed874f8d520f598dbf11,0.0
claude-haiku-4-5,66eaed874f8d520f598dbf11,0.0
claude-opus-4-6,66eaed874f8d520f598dbf11,0.0
claude-sonnet-4-5,66eaed874f8d520f598dbf11,0.0
claude-opus-4-5,66eaed874f8d520f598dbf11,0.0
gemini-3-5-flash,66eaed874f8d520f598dbf11,0.0
gemini-3-1-flash-lite,66eaed874f8d520f598dbf11,0.0
gemini-2-5-pro,66eaed874f8d520f598dbf11,
gemini-2-5-flash,66eaed874f8d520f598dbf11,0.0
gemini-2-5-flash-lite,66eaed874f8d520f598dbf11,0.0
deepseek-v3,66eaed874f8d520f598dbf11,0.0
deepseek-v4-flash,66eaed874f8d520f598dbf11,
deepseek-v4-pro,66eaed874f8d520f598dbf11,
o3-mini,66eaf0ba5e31c19691fe73b1,0.0
o4-mini,66eaf0ba5e31c19691fe73b1,0.0
deepseek-r1,66eaf0ba5e31c19691fe73b1,0.0
gpt-4o-2024-11-20,66eaf0ba5e31c19691fe73b1,0.0
gpt-5-mini,66eaf0ba5e31c19691fe73b1,0.0
gpt-4-1,66eaf0ba5e31c19691fe73b1,0.0
gpt-4-1-mini,66eaf0ba5e31c19691fe73b1,0.0
gpt-4-1-nano,66eaf0ba5e31c19691fe73b1,0.0
gpt-5-4-mini,66eaf0ba5e31c19691fe73b1,1.0
gpt-5-4-nano,66eaf0ba5e31c19691fe73b1,0.0
